"Name","Url","Telephone","Latitude","Longitude","Address","County","Photo","Tags"
"Inside Castlebar Escape Room","https://www.insidecastlebar.ie/","00353894695550","53.8567924","-9.2819614","Moneen Industrial Estate, Moneen Rd, Gorteendrunagh, Castlebar, F23 DR94","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/11954a54-de73-4a31-b697-72b664f261a0/inside-castlebar-escape-room-puzzle-pieces-a-book-a-lock-a-goblet-on-a-table.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator"
"International House Dublin","https://ihdublin.com/","0035318773900","53.352564","-6.250316","Block B, The Steelworks, Foley St, Mountjoy, Dublin, D01 X997","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/0c7509e6-7999-48cd-990b-ea88dfd064d1/2c7354fc-4ad8-4de2-a4ea-9ee11e681e33_30541.jpg?w=640&q=66&fit=scale","Activity,Learning"
"Moyle Park English Language College","http://www.moyleparkelc.com/","0035314138000","53.3203356","-6.3971863","Convent Rd, Clondalkin, Dublin, ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d114487d-61d1-4d18-bac6-659b02a26e57/bdb09382-5c04-478e-a665-fe2988c2d6ba_47105.jpg?w=640&q=66&fit=scale","Activity,Learning"
"International Outdoor Adventure Centre - IOAC","https://www.ioac.ie","00353539189022","52.24382560000001","-6.3810613","IOAC - Camping & Outdoor Adventure Centre, IOAC, Sixacre, Tagoat, ","Wexford","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/5e02935c-5261-44a5-9b57-d566f754a98d/international-outdoor-adventure-centre-banner-2.jpg?w=640&q=66&fit=scale","Activity,Kayaking,Activity Operator,Cafe,Food and Drink"
"Into the West Adventures","http://www.intothewestadventures.com","00353(0)879861764","53.27359854385141","-9.048733480859369","Into the West Adventures, Galway City, ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/09f21806-c423-4693-bdb1-8d028759d3db/6628c977-2df6-47b7-8da5-a08caeb9a7c0_88420.jpg?w=640&q=66&fit=scale","Activity,Climbing,Activity Operator,Cycling,Fishing,Angling,Kayaking,Walking ,Walking,Nature and Wildlife,Day Tour,Tour"
"Into the West Adventures","http://www.intothewestadventures.com/","00353(0)879861764","53.267028274815495","-9.039120443749994","Into the West Adventures, Galway City, ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d721c131-69a7-49a6-a308-01db85a8980c/889de84a-040b-4812-b7ef-d0117bdb8223_88744.jpg?w=640&q=66&fit=scale","Activity,Climbing,Activity Operator,Cycling,Walking ,Walking"
"The Blasket Centre - Ionad an Bhlascaoid","https://heritageireland.ie/places-to-visit/the-blasket-centre-ionad-an-bhlascaoid/","00353669156444","52.1325179","-10.4626825","Dunquin, Ballynaraha North, Dingle, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/1a10970a-7743-497e-ac14-57e919ae4851/men-in-boat-328914.jpg?w=640&q=66&fit=scale","Activity,Experience,Tracing Your Ancestors,Attraction,Museums and Attraction,Literary Ireland,Cafe,Food and Drink,Food Shops ,Shopping,Tour"
"Ionad Cois Locha","http://dunleweycentre.com/","00353749531699","55.02532600000001","-8.147641199999999","Dunlewey, Money Beg, Letterkenny, ","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/0e2bc851-68d0-4ef1-b59e-d7206e97e6cd/pedalo-boats-at-ionad-cois-locha.jpg?w=640&q=66&fit=scale","Activity,Experience,Craft,Shopping,Cruising,Kayaking,Activity Operator,Walking ,Walking,Attraction,Museums and Attraction,Cafe,Food and Drink,Nature and Wildlife,Boat,Tour"
"Ionad Cultúrtha","http://www.ionadculturtha.ie","00353(0)2645733","51.9449616888503","-9.16628787902812","Baile Mhúirne, , ","Cork",,"Activity,Experience,Learning,Venue,Music,Activity Operator"
"Ionad Cultúrtha an Phiarsaigh Conamara - Pearse Cottage ","https://heritageireland.ie/places-to-visit/ionad-culturtha-an-phiarsaigh-connemara-pearse-cottage/","0035391574292","53.3880783","-9.6185362","An Gort Mhór, Rosmuck, H91 DW9A","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/814fc8bf-350f-4e5e-a76c-5fe0c9d2ed7b/pearse-cottage.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink,Tour"
"Ionad Na Feamainne","https://theseaweedcentre.com","0035391551596","53.2419093","-9.731823700000001","Comhair Chuigeal Teo, Connemara Loop, Lettermullan, , ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/42c52f2f-5162-4b71-82f1-f6c9a56102b7/ionad-na-feamainne-seaweed-centre-coastline-at-sunset.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Learning,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Walking ,Walking,Activity Operator,Attraction,Museums and Attraction,Shopping,Spa,Cafe,Food Shops ,Tour"
"IOSAS Centre","https://www.facebook.com/IOSASCentre/","00353749384866","55.0529151","-7.3296987","Derryvane, , ","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/f3392a9c-b3f5-47a5-96ff-6655e265d94b/exterior-view-of-rooms-in-gardens.jpg?w=640&q=66&fit=scale","Activity,Experience,Gardens,Attraction,Garden,Cafe,Food and Drink,Nature and Wildlife"
"Ireland By Bike","https://irelandbybike.com/","00353872118638","54.6574024","-8.634700299999999","Teelin Rd, Roxborough Glebe, Carrick, F94 C8K3","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/fa23d421-b151-4e5f-a777-d5c21312df96/couple-on-bikes.jpg?w=640&q=66&fit=scale","Activity,Experience,Cycling,Activity Operator,Bike Rental,Tour"
"Ireland Chauffeur Travel Tours","https://www.irelandchauffeurtravel.com/","003536267051","52.51678039999999","-7.8882868","74/75 Main St, St. Dominick's Abbey, Cashel, E25 RF29","Tipperary","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/de127255-ee4f-4c12-bd32-8bdbc85b4a6e/74572b7c-fe7c-4c58-b46e-9ce2c147dcae_95141.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tour"
"Ireland Connections","https://www.irelandconnections.com/","00353894369593","54.2863633","-8.9622867","Main St, Shannonspark West, Easky, , ","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/c9646477-0fa6-4583-87f3-b7363a2650b0/ae91ff97-9ad5-41ac-bc6d-382e50a53074_97068.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tour"
"Ireland Golf","http://www.irelandgolf.com","00353667181708","52.28277","-9.731788","Clogherbrien, Tralee, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/a23de13b-044b-4179-b65b-42d0905555aa/ddf97201-1314-4d9b-9843-672439327a3a_61064.jpg?w=640&q=66&fit=scale","Activity,Experience,Golf,Activity Operator,Tour"
"Ireland In Focus","https://www.irelandinfocus.ie","","54.2775969","-8.4715258",", , ","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/e3de2e6f-7040-4931-a987-d74d16176cb2/ireland-in-focus-rocks.jpg?w=640&q=66&fit=scale","Activity,Experience,Photography,Learning,Activity Operator,Tour"
"Ireland's Eye",,"","53.4058314","-6.0624418",", Ireland's Eye, ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/ebf0262c-0c2e-4246-958c-7fd6a9e11117/irelands_eye.jpg?w=640&q=66&fit=scale","Activity,Island,Attraction,Offshore Island,Nature and Wildlife"
"Ireland's Eye Ferries","https://www.irelandseyeferries.com/","00353860773021","53.3922639","-6.069555900000002","1 W Pier, Howth, Dublin, D13 H2V4","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/29ba3cfd-c767-422e-952f-d145d94b7964/irelands-eye-ferries-at-howth-harbour.jpg?w=640&q=66&fit=scale","Activity,Activity Operator,Boat,Tour"
"Gleneagle Conferences and Events","https://www.gleneagleconferencesandevents.ie","00353646671502","52.0447376","-9.5024537","Killarney Convention Centre, Muckross Road, Poulnamuck, Killarney, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/43a4594a-1c93-4916-858a-715c332479e8/aerial-view.jpg?w=640&q=66&fit=scale","Activity,Experience,Venue,Comedy,Music,Food and Drink,Restaurant,Pubs and Bar,Activity Operator"
"The Old Bridge, Trim",,"","53.556326","-6.7910032","Bridge St, Townparks South, Trim, ","Meath","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/6adbaaac-eb2d-4187-be1f-a9bb1c205c16/the-old-bridge-trim-county-meath.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Historic Houses and Castle"
"Ireland's School of Falconry","http://www.falconry.ie","00353949546820","53.5344445","-9.2850445","Ashford Castle Estate, Leaf Island, Cong, F31 CA48","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/85479668-660c-42f0-8985-2ec28aa0647d/download%20%2827%29%20%281%29.jpg?w=640&q=66&fit=scale","Activity,Experience,Falconry,Nature and Wildlife,Activity Operator,Venue,Sports Venues"
"Ireland's Whiskey Heartlands Tour by Ireland Whiskey Tours","https://www.irelandwhiskeytours.com/","00353877085947","53.3498053","-6.2603097",", , ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/95d6b37f-9b80-4c5b-99ea-c4add3ebf733/exterior-view-tullamore-distillery.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Restaurant,Learning,Activity Operator,Local Produce,Tour"
"Ireland's Wildlife","http://www.irelandswildlife.com/discover-wildlife","00353(0)212348015","51.57573257111779","-9.028214321374548","The Mall School, Leap, ","Cork","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/05f9170a-bdbd-427e-bf70-569e9aef3389/02b2dffd-efc4-4a50-a3f0-f2d82649d728_91107.jpg?w=640&q=66&fit=scale","Activity,Experience,Bird Watching,Nature and Wildlife,Walking ,Walking,Activity Operator,Day Tour,Tour"
"Ireland Walk Hike Bike ","https://irelandwalkhikebike.com/","00353872502434","52.286734","-9.690456000000001","Collis Sandes House, Killeen, Tralee, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bab24ef6-6139-49b3-b3d8-5317670e3c42/walkers-with-vews-over-lough-tay.jpg?w=640&q=66&fit=scale","Activity,Experience,Cycling,Walking ,Walking,Activity Operator,Nature and Wildlife"
"Ireland West Airport - Knock","https://www.irelandwestairport.com/","00353949368100","53.9141486","-8.811493499999997","Kilgariff, Charlestown, F12 P8P9","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/a798d3d9-b2e3-4f45-bee6-863a866251cf/66a840e6-f6bd-4b74-ba17-b62d8d003484_15007.jpg?w=640&q=66&fit=scale","Activity,Experience,Transport,Coach,Road"
"Ireland West Angling","https://www.irelandwestangling.ie","0035391593860","53.2441766","-9.3053627","Bohoona East, Spiddal, ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/72d3fb38-54db-43c0-b5a1-c63b68f861ac/7868accb-f0c3-4c51-85ce-b9c384ca08a7_14138.jpg?w=640&q=66&fit=scale","Activity,Experience,Fishing,Angling,Activity Operator,Nature and Wildlife,Boat,Tour"
"Ireland West Bog Experience","https://irelandwestfarmstay.com/irish-farm-tour","00353860585858","53.9599346","-8.6978465","Carracastle, Lismulgee, Charlestown, ","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/527d70cf-8011-4cc0-926e-68cf1ba2cad3/d66fb203-5534-4df1-920d-45674a051a9e_97007.jpg?w=640&q=66&fit=scale","Activity,Experience,Agriculture,Nature and Wildlife,Learning,Activity Operator"
"Ireland West Motorhomes","https://www.iwmotorhomes.ie/","00353(0)949060300","53.8503518918726","-9.29607379045368","Mountgregory, Turlough Road, Castlebar, ","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/cefd38f4-8dc4-4fb3-bdf7-589494f8b8e0/5d9d8e15-cc72-4c09-83fe-5120470047e0_92140.jpg?w=640&q=66&fit=scale","Activity,Experience,Transport,Coach,Road"
"Ireland West Private Tours","http://irelandwestprivatetours.ie/","00353949255895","53.9641","-8.793422","Barrack Street, Charlestown, ","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/2251baae-bdf7-4f9c-8d5f-d79fde4f3c7e/31fd9f90-c3f1-4cc8-a160-3e4bf5118265_72527.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tour"
"Ireland West Tours","https://www.irelandwesttours.com/index.php?p=1","0035391395576","53.28376453775418","-9.004497268950331","179 Castle Park, Galway City, ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/225a0839-6744-4e08-a7b2-f6e851b9c37d/3d868af1-48a2-4ffa-a209-69d7ac737341_88029.jpg?w=640&q=66&fit=scale","Activity,Experience,Tour"
"Ireland Whiskey Tours","https://www.irelandwhiskeytours.com/","00353877085947","53.3498053","-6.2603097",", , ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/6b196461-7f14-4dae-a5cd-f5618ed7f67f/view-of-cliffs-of-moher-ireland-whiskey-tours.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Learning,Activity Operator,Tour"
"Ireland Wild Escapes","https://irelandwildescapes.ie/bespoke-tours/","003539549052","53.55545239999999","-9.9508079",", Letterfrack, H91 P5YF","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/58a94f12-aa6a-4347-b09f-b41389433d4f/ireland-wild-escapes-sheep.jpg?w=640&q=66&fit=scale","Activity,Cycling,Fishing,Angling,Horse Riding,Equestrian,Kayaking,Activity Operator,Surfing,Walking ,Walking,Tour,Food Trails and Tour"
"Ireland Writing Retreat Donegal","https://www.irelandwritingretreat.com","00353833356243","55.0514962862241","-8.23285486695841",", Gweedore, ","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/033fe4fd-6b18-46ca-9a42-3444dd972db8/2d5a7d6e-39f0-4222-b358-7fc6023278cf_92581.jpg?w=640&q=66&fit=scale","Activity,Experience,Learning,Activity Operator,Attraction,Literary Ireland"
"Ireland Discovery Tours","http://www.irelanddiscoverytours.com","00353864008753","53.9886225","-7.3789995","19 Páirc An Duin, Swellan Lower, Cavan, , H12 FN20","Cavan","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bb7ec8ef-9ed9-49c9-9929-18da15672ea4/woman-in-front-of-boats.jpg?w=640&q=66&fit=scale","Activity,Activity Operator,Tour"
"Irish Adventures","https://www.irishadventures.net/","00353874190318","52.1394275","-10.2753169",", Dingle, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/cfef88e0-18d4-4128-840c-8f8a3bbae041/irish-adventures-kayakers-below-cliffs-and-lighthouse.jpg?w=640&q=66&fit=scale","Activity,Experience,Climbing,Activity Operator,Cycling,Kayaking,Walking ,Walking,Boat,Tour"
"Irish Ancestral Tours & Research","http://www.irishancestral.com/","00353863139258","55.2","-7.3333333","Owenboy, Inishowen, ","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/997319fe-b2e4-4f2f-b5f6-66da755d4c02/a-family-standing-outside-a-traditional-thatched-cottage.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tracing Your Ancestors,Tour"
"Irish Angling Safaris","https://fishinginireland.info/guides/westmeath","00353449372015","53.614807","-7.285431",", Crookedwood, ","Westmeath","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/2d292738-cf42-4ca2-9928-cab2285e0603/fc90fc89-f9c1-4540-808a-a4db525ceae0_49894.jpg?w=640&q=66&fit=scale","Activity,Experience,Fishing,Angling,Activity Operator"
"Irish Car Rentals","https://www.irishcarrentals.com/","003538122880","53.42716350000001","-6.2433957","Terminal 1, Rock, Swords, ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/c83d9c26-73a7-412f-9713-a1f270964e29/car-driving-on-road-through-mountains.jpeg?w=640&q=66&fit=scale","Activity,Transport,Coach,Road"
"Irish Celtic Craftshop","https://www.irishcelticcraftshop.com","0035316799912","53.343846","-6.269449","10-12 Lord Edward Street, Temple Bar, Dublin city centre, , ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/14429d4b-3851-4bda-bd11-bf9f70c35574/e8976c53-662f-4be2-89c9-030bf1e5fd38_31478.jpg?w=640&q=66&fit=scale","Activity,Craft,Shopping,Shopping Centres and Department Store"
"Irish Chauffeur Transfers","https://chauffeurtransfers.ie/","00353874293621","53.7752974","-6.273363","Unit 10, Barnhill, , A92 F854","Louth","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/7a569af4-1a11-4613-967c-bc2e5439f3b6/irish-chauffeurs-car-and-driver.jpeg?w=640&q=66&fit=scale","Activity,Transport,Activity Operator,Tour,Coach,Road"
"Irish Coaches 32CC","http://www.irishcoaches.ie","00353(0)18788898","53.347894","-6.258899","Ulster Bank Chambers, 2 / 5 Lower O'Connell Street, Dublin City Centre, ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d3c253b6-f834-41cf-b4ca-d9f3b183dc06/f34b23e7-c1e0-4291-a4f9-fa9d721cf568_53023.jpg?w=640&q=66&fit=scale","Activity,Experience,Transport,Coach,Road"
"Irish College of English","https://www.iceireland.com/","0035318453744","53.4501357","-6.1531617","6 Church Rd, Malahide, K36 KF21","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/815043c9-ee94-4bc9-9bb6-a3854106955f/small-group-studying-english.jpg?w=640&q=66&fit=scale","Activity,Learning"
"Irish Country Quads","https://irishcountryquads.com/","00353872460742","54.0302243","-6.5815187","Carrickykelly, Inniskeen, A91 HY74","Monaghan","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/29342ff5-2923-426d-880d-02e93792f87b/quad-bike-in-full-flow.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Adventure Center"
"Irish Crafts - Doolin","https://www.irishcraftsonline.com/","00353657075836","53.0152349","-9.3794982","Irish Crafts, Doolin, V95 W9N2","Clare","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/15316a8f-9483-44af-b7a6-f25681b7fa32/irish-crafts-doolin-shop-exterior.jpg?w=640&q=66&fit=scale","Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Cafe,Food and Drink,Food Shops "
"Irish Cycling Safaris","https://cyclingsafaris.com/","0035312600749","53.2952503","-6.1372534","Harbour Square, 4 Crofton Rd., Dún Laoghaire, ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/b784a3dd-e67a-4017-8427-60a970cd1abb/irish-cycling-safaris-cyclists-on-a-path-along-the-coast.jpg?w=640&q=66&fit=scale","Activity,Experience,Cycling,Walking ,Walking,Activity Operator,Bike Rental,Tour"
"Wicklow Day Tour - Irish Day Tours","https://www.irishdaytours.ie/wicklow-tour","0035319073265","53.3441906","-6.2596103","37 College Green, , D02 W599","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/c2990eaa-8f3e-4a27-acb5-02446f12d0af/saint-kevins-tower-glendalough.jpg?w=640&q=66&fit=scale","Activity,Activity Operator,Tour"
"Irish Design Shop","https://irishdesignshop.com/","0035316798871","53.3426976","-6.2629039","41 Drury St, , ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/83085c9d-920f-45bd-8482-cff0122cb7d7/header-irish-design-shop-county-dublin.jpg?w=640&q=66&fit=scale","Activity,Craft,Shopping,Shopping Centres and Department Store"
"Irish Dresden","https://www.irishdresden.ie/","00353872444653","52.3429327","-8.9139062","Müller Volkstedt Ireland t/a Irish Dresden, Woodfield, Dromcollogher, , P56 YF57","Limerick","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/f8d41796-c610-46c2-b737-22de2bc269f8/working-on-porcelain-figurine.jpg?w=640&q=66&fit=scale","Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Activity Operator,Food Shops "
"Irish Education Partners","https://iep.ie/","0035316852550","53.3521911","-6.2672243","41 Dominick Street Lower, Rotunda, , D01 YX44","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/366beae3-3405-4703-aa2a-29d06f4003ca/48f9846b-8cff-4d69-a162-def5d7e5e5dc_30570.jpg?w=640&q=66&fit=scale","Activity,Learning"
